-1.593107376838627173e-02,7.767425099298516100e-01
-2.273764122905692561e-02,5.453835583484311078e-01
-9.609822101574571063e-01,2.639991289773595540e-01
-4.757441056457131778e-01,4.181209628796306310e-01
-4.930406219553061797e-01,4.553313061394769212e-01
-2.696096262044782588e-01,4.639129176699721691e-01
