8.000305336112392141e-01,4.938920178091938951e-01,1.738691334639456798e+00,-7.795686763486436854e-01,3.185393306913201772e-01,2.704363651573143956e-01
6.345413365108319992e-01,9.244649409428969122e-02,1.678366309933954525e+00,-7.623757092190700524e-01,4.592221423286218518e-01,2.799952943094243807e-01
9.194833991023861897e-01,5.249151724967603405e-01,1.732403617675709384e+00,-8.460825594099103952e-01,1.069251693539655379e-01,2.057095366352675869e-01
7.806640521927395993e-01,2.450751682285603750e-01,1.611148669934575839e+00,-9.440258363635983807e-01,3.196225356626931080e-01,3.168784739152517571e-01
8.253688801899824456e-01,1.404911771393088371e-01,1.583287208291845438e+00,-9.495817983895591397e-01,8.938571698723734443e-03,1.783703419150301506e-01
6.744840626782259152e-01,-6.793662255384458337e-02,1.496684483413900146e+00,-1.129779472627414627e+00,2.827587032577169035e-01,3.601123830285453686e-01
5.910063442758455299e-01,-5.449823388271959335e-01,1.405695161985277108e+00,-5.354076589542076103e-01,-5.403425761122085946e-01,-3.915442958534564588e-01
5.793903180874099279e-01,-3.863599996150193228e-01,1.410747229300972405e+00,-1.019674226646992254e+00,-1.271554161340413547e-01,9.379107003763129113e-02
6.076623815331056999e-01,8.361501299605716975e-01,2.171789256546240221e+00,-1.586156035377224993e-01,4.658272510476128558e-01,1.003123916814630950e-01
5.450155839789414536e-01,6.003700396891288316e-01,2.004373978192768746e+00,-2.124928740319777243e-01,5.483272798453833197e-01,1.471211009837272987e-01
4.513386030766325385e-01,2.191270546235464245e-01,1.899466912194086143e+00,-2.282371722369466449e-01,5.656925841860269699e-01,1.461393745333570138e-01
1.945248610388813360e-01,-7.637537202660745761e-01,2.288805205197141923e+00,7.646883277331116835e-01,7.783237809052820366e-02,-8.574799932819283654e-01
6.689674644419334459e-01,6.485300739420618577e-01,2.017412601383305137e+00,-1.916468486658762793e-01,4.767777553096017584e-01,9.730157649474928394e-02
5.899817051459638195e-01,4.320259135555835628e-01,1.851907532888038110e+00,-2.879502199379520566e-01,5.866014076073409189e-01,1.757232263584568022e-01
4.691315853926364965e-01,7.593290005391586939e-02,1.775386782437406996e+00,-3.275429628653908631e-01,6.399813236909898118e-01,1.986263629591701885e-01
3.637753088444572458e-01,-4.240319142993447254e-01,2.383829544000630296e+00,7.826051028803248100e-01,5.747434250709263504e-01,-8.857712740847452082e-01
5.653038835957732156e-01,-8.302443038609736981e-01,1.691865790295286942e+00,1.180483910362273736e+00,2.911042279498449875e-02,-5.020348670431494797e-01
6.851821249162364236e-01,3.442262091346469655e-01,1.851723716069693548e+00,-2.275141195734315114e-01,4.184003806930524094e-01,6.684892611821356689e-02
5.949106588643874316e-01,1.701218189787405133e-01,1.704470889463277627e+00,-3.819629092584521102e-01,5.683225435673263659e-01,1.957346455425077181e-01
4.512743708330638204e-01,-1.392506169622984569e-01,1.658385748246753000e+00,-4.499417466108575070e-01,6.695530740114182811e-01,2.514815790395880102e-01
4.623347776004446130e-01,-2.132242789570402697e-01,2.167140719882966859e+00,7.673231499740407191e-01,8.509257257484077464e-01,-8.069253170199942593e-01
5.872844521574531740e-01,-5.857672646273579531e-01,1.326679267251818617e+00,1.195209606439145533e+00,3.352629991407762855e-01,-4.985869654418975672e-01
6.484061571697421478e-01,-2.568096280914913820e-01,1.863588400988654747e+00,1.215173642894518402e-01,5.748916476745112580e-02,-3.941432567624829630e-01
6.218766675785981635e-01,-1.011951582262217014e-01,1.687159601218026328e+00,-2.433218497381509082e-01,3.001786351179498435e-01,-1.504460812517663740e-02
5.280618455541150613e-01,-1.910860782233833599e-01,1.567622069359980719e+00,-4.775026161020808346e-01,5.031702247255741556e-01,1.964040065927828427e-01
5.456301899781694775e-01,-5.728245861085082824e-01,7.186907606486274691e-01,1.175006574264358283e+00,4.267326922448950732e-01,-5.434026167933136975e-01
4.091213327438635305e-01,-1.089661779057131019e+00,1.507216794556373252e+00,2.988772975402542720e-01,-1.595074465047643109e-01,-7.110336801399952389e-01
4.297969905968110349e-01,-7.517994087139906467e-01,1.488931914741082219e+00,-2.007224917274471887e-01,1.385940621125266725e-01,-1.758606749486356924e-01
3.467394140823742976e-01,-6.726895125450161883e-01,1.424476087827287740e+00,-5.444913474048592716e-01,4.093055728966443207e-01,1.594299124096779374e-01
4.898714085789613870e-01,-1.427762743389425770e+00,7.917056911569591016e-01,-5.492391048247595720e-01,8.613098762569463274e-01,-2.041200256321510503e-02
5.739212260062269699e-01,-1.642025534853124968e+00,6.722793826105711856e-01,-3.129677989955648720e-01,6.968715999649852666e-01,-3.343227939639071278e-01
6.200615043053316899e-01,-1.994752009558947048e+00,4.094164916121563746e-01,-4.018634200114444208e-03,4.755112717010142043e-01,-6.092432815952691927e-01
5.903155985173106357e-01,-2.360416224773801641e+00,-6.297102567349952343e-03,3.089093629397774987e-01,3.059961814564519655e-01,-7.556151065820781998e-01
1.261853028440015345e+00,-2.255299990114934872e+00,4.160705005979367099e-01,-2.495604650570822092e-01,6.284951143619109670e-01,-4.933602153558838688e-01
-6.165481907432703718e-02,6.895234921607152900e-01,2.004342851852435103e+00,2.026850016308050229e-01,-2.014831498153988459e-02,-1.207422409558400050e-01
-5.384034848742782348e-02,6.504462506514848696e-01,2.130377757030816444e+00,1.500517906048507433e-01,1.379500291652767663e-01,-4.498800016426117432e-02
-2.061642294672489523e-02,4.520048216952343711e-01,2.125861590102688492e+00,1.001515635362816015e-01,2.515541371940372972e-01,-1.740877414777982149e-02
8.953750344474964429e-02,7.907170311458635581e-01,2.141841779391397083e+00,2.691051291159397563e-01,2.116565679944993061e-01,-1.035986097121392863e-01
8.538386357977913177e-02,7.518471673262913102e-01,2.258318213461955715e+00,2.086591186288302424e-01,3.382793316523370897e-01,-2.589892055922134867e-02
1.031642542335495655e-01,5.437216165730127670e-01,2.222986136061074980e+00,1.590031176452079420e-01,4.095649665115425608e-01,1.746664996541860302e-03
2.435159784770810354e-01,8.491607891433934352e-01,2.265539788086065709e+00,3.472185608370413901e-01,4.102089141984185949e-01,-9.663843253059198335e-02
2.178433598768503288e-01,8.230327405821228348e-01,2.346910087113748933e+00,2.689314690773452199e-01,5.146140439544536482e-01,-1.205445458556232696e-02
2.130602376261923336e-01,6.167692558128771152e-01,2.272537650569566026e+00,2.076092728030841383e-01,5.550903854760537159e-01,1.920812328867630217e-02
3.779401813968856216e-01,8.393919503052013065e-01,2.349985543397354437e+00,4.295563110310590127e-01,5.446576388924968537e-01,-1.006163506900223659e-01
3.304411522691352854e-01,8.365025097244563890e-01,2.365413464077372296e+00,3.212597522632014146e-01,6.389362025758277275e-01,-1.182459984423609323e-03
3.042480774992399328e-01,6.416754398917661195e-01,2.248802882393984071e+00,2.355240987710605360e-01,6.666486023643410919e-01,3.990938116845667988e-02
-1.441136951297696533e-01,-8.568375681996085458e-01,1.710743842213598098e+00,6.875917227179606517e-01,-4.322812145061283307e-01,-8.434367708191347068e-01
6.030148756094381168e-01,5.136691904356049942e-01,2.115053434188929771e+00,6.580279808794565755e-01,4.720086285333022769e-01,-3.478534073061643750e-01
4.798733950565877149e-01,7.384334681371786946e-01,2.379376500139644968e+00,5.122875261245575240e-01,6.030877695073936229e-01,-1.227219438376392219e-01
4.184956732110083344e-01,7.679539663925463167e-01,2.305159680348136231e+00,3.581970055780218098e-01,6.981910743176366063e-01,3.601326075959011830e-03
3.780802106014468644e-01,5.929195848979104122e-01,2.155690592279511542e+00,2.356665549385289771e-01,7.320164641753534873e-01,6.298199297460352342e-02
6.591048382204647282e-01,2.310629910143607857e-01,2.159763159854702241e+00,7.994055484055874183e-01,4.469917211042954697e-01,-4.936375244078196056e-01
5.433984172125589929e-01,5.196160975709052110e-01,2.342996794432499641e+00,5.987830017919516523e-01,5.812234376582698925e-01,-1.852537814255867943e-01
4.809324581969471879e-01,5.937635530294366193e-01,2.187102473025672733e+00,3.783883474367388255e-01,6.868561858007211640e-01,-1.073734762099462503e-02
4.344853519840528588e-01,4.486032847329323170e-01,2.024135318709348930e+00,2.068249098579002243e-01,7.420062854354489978e-01,7.916983952473244379e-02
6.805188846969027761e-02,-4.243978778083119519e-01,2.448679564762032079e+00,8.643567068086970284e-01,5.871420850913612322e-01,-1.234692214039810665e+00
1.711889854621254370e-01,-8.053729400238051062e-01,1.996119186110427046e+00,1.380288460100531855e+00,2.261063686377570436e-01,-1.236184824215379008e+00
6.346124078771914201e-01,-2.495069127962932787e-01,2.110077866096450094e+00,9.429800127894502060e-01,3.297916022729309171e-01,-7.795961598399070436e-01
5.567294576015084928e-01,1.428876829246515934e-01,2.233363277854423234e+00,6.965418946772510278e-01,4.740024308938061148e-01,-3.336547677932139577e-01
5.083221831022329829e-01,2.860868009562504977e-01,2.044183809879346558e+00,3.893794012472980848e-01,6.051139875862412421e-01,-6.726642108609777460e-02
4.611905321477501873e-01,1.890510443516579264e-01,1.885798828057323906e+00,1.560857990855613053e-01,6.944347249663193056e-01,7.482175178761502066e-02
1.703522331418970137e-01,-4.269775178028425433e-01,2.414816475716826893e+00,8.937594337675528466e-01,8.277185192079624665e-01,-1.202830490714133393e+00
2.543665887065747477e-01,-9.193865865202663912e-01,1.851677579721427103e+00,1.455422206146748332e+00,4.326659443628618207e-01,-1.138661311621920413e+00
5.051509023649698449e-01,-1.021182156623887227e+00,1.855409247288683394e+00,1.040781370663432792e+00,1.364391317397088133e-01,-1.095693683728822254e+00
4.914428501921860870e-01,-4.610289089586177003e-01,2.040325558459680888e+00,8.050569667802488505e-01,2.761695909683805628e-01,-6.236580950056489492e-01
4.730047628741559929e-01,-1.967842222046845002e-01,1.888581382971518119e+00,4.106720092518729159e-01,4.566494319477515385e-01,-2.009489131033497522e-01
4.289266664874969437e-01,-2.076797016133622165e-01,1.749254213507670075e+00,1.025898389985123449e-01,5.968150736667980905e-01,3.450598873522987831e-02
2.564500747535600755e-01,-1.173304044465230955e+00,1.343872942436038720e+00,1.443621899716397650e+00,5.062071455930979846e-01,-1.043776568923003634e+00
2.548741596477432370e-01,-2.127114171590890557e+00,1.297634428661692096e+00,1.071851067588954542e+00,-4.426893108923056486e-02,-1.170657721527304629e+00
3.056191816539065020e-01,-1.399751408304356293e+00,1.720774379960347433e+00,8.979382958161490347e-01,3.185736224204545330e-02,-9.214109389494025137e-01
3.285514140289978458e-01,-9.400458420491106803e-01,1.689127828457855474e+00,4.680316998302555542e-01,2.529552325265022050e-01,-4.329222674864813825e-01
2.943099366791022131e-01,-7.839566874191735701e-01,1.596157045755057791e+00,7.731634717552042513e-02,4.635902357307448707e-01,-6.006305328686441236e-02
-1.394815937754008972e-01,-3.430207161076279654e+00,3.342430092359216509e-01,1.038388987330617574e+00,-3.920984068194677263e-02,-1.143219836835092762e+00
-8.615051800155427986e-02,-3.211309918847234712e+00,5.834579339448695556e-01,1.058314142286047144e+00,-1.488144230234093313e-01,-1.136197653025396326e+00
2.036461937063252792e-01,-8.312892822130494297e-01,-3.219373455340158729e-01,1.366652784504524432e+00,1.313438220713003979e+00,-1.330369339002704487e+00
2.656084485178349386e-01,-9.368647154965449309e-01,-5.788433422900871594e-01,1.491213896523550408e+00,8.987422403998154286e-01,-1.009610771727302847e+00
-1.278973156135270461e-01,-3.134306671450811876e+00,-3.815958644560982771e-01,-2.080102946174169354e-01,5.923198459388369086e-01,-3.282355202234137348e-01
2.226763983493418031e-01,-1.213659569178193287e+00,-7.822006924990825283e-01,1.476450327745310265e+00,5.198397580871318979e-01,-6.443527640510807730e-01
3.704392786452179731e-01,-1.100224922391818572e+00,-4.939302445095649086e-01,1.267281505632301686e+00,8.990191436688693694e-01,-8.829543393381931171e-01
1.794100382661544257e-01,-3.076097204106467586e+00,-6.721984168312583607e-02,-3.419776420489524238e-01,6.771740098541393360e-01,-2.541216227716284748e-01
-9.638415363683709020e-03,-2.650714335336315397e+00,4.389129943602791406e-01,-4.845933193711832732e-01,8.436222120330705287e-01,-9.005352127084746694e-03
-1.550224345471980791e-01,-2.149227298445097301e+00,6.736722354727562312e-01,-5.532277675499782665e-01,9.344067610506392452e-01,1.186810372954049120e-01
-2.399895237686225369e-01,-1.822138330138814100e+00,7.860232622925887869e-01,-4.973991159132278850e-01,9.492479369597347505e-01,7.521182424878596062e-02
-2.765441774527729879e-01,-1.708106244086471159e+00,7.867013278820141897e-01,-2.815251306073930371e-01,8.679305979259215320e-01,-1.505000272283744389e-01
-2.664935868413219056e-01,-1.737331391110084944e+00,6.388197183582861038e-01,8.957133961481496265e-02,6.465326592947417961e-01,-4.561940734331194625e-01
-2.089145771216835701e-01,-1.854636247422735806e+00,2.942269468541059974e-01,5.291121761175350269e-01,3.531414775943966244e-01,-6.953612749178575969e-01
-1.470643301922957835e-01,-1.986130502532608366e+00,-2.545217486210787916e-01,8.555630677673283779e-01,1.628570286638622855e-01,-8.027034076503358762e-01
-1.244733295962406200e-01,-2.045341460544260137e+00,-7.932314372484976506e-01,1.032945724850364178e+00,9.189793958656529427e-02,-7.668582961972001399e-01
3.580528247805700448e-01,-1.447230309511828183e+00,-6.151770541715264606e-01,1.220558701242922650e+00,6.373983667559683930e-01,-5.644751255791020661e-01
3.596857421789118603e-01,-2.698460833008540227e+00,4.729099815538612139e-01,-5.611976098762900822e-01,8.770578730648701526e-01,9.683888100564641555e-02
3.500332205787258788e-01,-2.194631740799604547e+00,6.350257221183041034e-01,-6.296686814478487104e-01,9.697418992658751735e-01,2.270262206503618763e-01
4.169513631748512639e-01,-1.872090902201652973e+00,7.199596617419400379e-01,-5.977233272235967787e-01,1.003453184910447993e+00,1.796801108930589919e-01
5.393628358775452991e-01,-1.772535654788008452e+00,7.279041534219621301e-01,-4.372057612150353489e-01,9.644621651052789346e-01,-7.321797531509124934e-02
6.574579170942552730e-01,-1.846412356115856968e+00,6.296889061093330353e-01,-1.601780739176173196e-01,8.173474399820275238e-01,-4.319451627848382991e-01
6.897256604346199138e-01,-2.015152213679421322e+00,3.952763651855123461e-01,1.752620689329110470e-01,5.865045500997603245e-01,-7.126129518050910994e-01
6.030178268002585051e-01,-2.204428972140950460e+00,2.076260384170773923e-02,4.892213844536123513e-01,4.122191302610647701e-01,-8.432132246016834642e-01
4.459174142875219071e-01,-2.322669341622074946e+00,-3.819371719915796159e-01,7.474302634204683660e-01,3.393934609987963591e-01,-8.162649541757626137e-01
5.482450038443776874e-01,-1.693315166769908231e+00,-4.558269298587794838e-01,8.571074085716869906e-01,7.512915584903642197e-01,-4.475586437156913733e-01
