1.777303663202814974e-03,1.299159322869552959e-03,4.680540621588172821e-03,-2.346230261758321545e-03,9.101635027949695790e-04,1.502132874865010938e-03
1.363136418061047838e-03,2.569026175278456324e-04,5.237420270910624238e-03,-2.373004765590782782e-03,1.296970149193019638e-03,1.452632657851068683e-03
2.127516637110431121e-03,1.384992837948463909e-03,4.285009433791911460e-03,-2.571244178628531978e-03,3.099152433655673528e-04,1.184381589441106577e-03
1.703474308732073504e-03,6.584489354440660209e-04,4.916607763453885102e-03,-2.820444681081587905e-03,9.260877433435066742e-04,1.706545468438069217e-03
1.947296072639826282e-03,3.842811731975007638e-04,4.248106998957047048e-03,-2.936565012129643999e-03,2.640664834842869712e-05,9.945737726466327699e-04
1.432859430923043428e-03,-1.859365870825810797e-04,5.004940529453538560e-03,-3.327092591423740087e-03,8.396468059666179796e-04,1.879359975784106228e-03
1.737118499408051324e-03,-1.529695314086516530e-03,2.563819978285621949e-03,-1.857875794820563033e-03,-1.595125666333323776e-03,-2.240920946348879447e-03
1.411851820541295275e-03,-1.066779269075399236e-03,3.863768571481065658e-03,-3.204699837081908219e-03,-3.846730418775056760e-04,5.217419279990037498e-04
1.505709197355442359e-03,2.288893474458040308e-03,4.238448820232569927e-03,-4.705779560627473259e-04,1.307990409550906620e-03,6.089625790527098629e-04
1.299686409169600312e-03,1.651183893557500205e-03,4.560629211818036273e-03,-6.581697337866920057e-04,1.531815706242908946e-03,8.501171626432200241e-04
1.038608613734900467e-03,6.191083551835322666e-04,4.924145349726009001e-03,-7.476021683659794586e-04,1.597648424225613312e-03,7.932666885719070029e-04
4.871028349087017984e-04,-1.858626425784375797e-03,4.908762201039876261e-03,2.838457957344102389e-03,3.146193486285167118e-04,-4.419717556949917699e-03
1.658371791072325548e-03,1.813432409702750046e-03,4.421556621502267283e-03,-5.723511129520685112e-04,1.336082317519406756e-03,5.788109463796283329e-04
1.390192832095474285e-03,1.204868580135882257e-03,4.797314747761300367e-03,-8.974908331657696940e-04,1.647855361272682713e-03,9.949948404536193731e-04
1.052716050501426156e-03,2.159717186038143349e-04,5.189948573720417312e-03,-1.078708206356307963e-03,1.809479266026956011e-03,1.052555950875703637e-03
9.377721776374578228e-04,-1.106570010289003236e-03,4.526778379316671354e-03,3.219594421740167196e-03,2.095626618444340616e-03,-4.511842940640638580e-03
1.522987423547965966e-03,-1.882488772312747478e-03,3.050112882456864315e-03,4.310168664633882291e-03,1.023611371993883974e-04,-2.918943948151914419e-03
1.717333298869612142e-03,9.906530835030529728e-04,4.534718669442605599e-03,-6.942950042781678190e-04,1.187610819567372052e-03,3.832005757170365342e-04
1.387899247307403669e-03,4.829118448957633630e-04,4.952401754989287606e-03,-1.206462827153581248e-03,1.633320856934683540e-03,1.075071657716860935e-03
