9.960007998400319806e-01,8.422315536892621690e-01
3.599280143971205770e-01,1.333733253349330128e-01
2.661467706458708338e-01,5.264947010597880173e-01
8.756248750249949753e-01,9.892021595680864365e-01
1.311737652469505966e-01,3.219356128774245041e-01
6.158768246350729836e-01,5.752849430113977647e-01
